n_qubits,depth,gate_count,two_qubit_ratio,two_qubit_gates,fidelity,robust_fidelity,total_error_rate,classical_shadow_expr,entropy_expressibility,angle_entropy,entropy,concentration,state_exploration,entanglement_potential,circuit_complexity,quantum_volume,performance_per_complexity,shot_efficiency,expressibility_ratio,complexity_per_qubit,performance_score
5,2,0,0.100000,0,0.883224,0.995888,0.116776,30.786148,0.177248,0.177248,0,0,0.000000,0.200000,0,4,995888.157895,995.888158,0.005757,0.000000,0.176519
7,3,0,0.100000,0,0.891447,0.995888,0.108553,38.576269,0.176235,0.176235,0,0,0.000000,0.300000,0,9,995888.157895,995.888158,0.004568,0.000000,0.175511
7,3,0,0.100000,0,0.891447,0.995888,0.108553,38.576269,0.176235,0.176235,0,0,0.000000,0.300000,0,9,995888.157895,995.888158,0.004568,0.000000,0.175511
10,1,0,0.500000,0,0.853618,0.991776,0.146382,46.826266,0.175420,0.175420,0,0,0.000000,0.500000,0,1,991776.315789,991.776316,0.003746,0.000000,0.173978
10,1,0,0.500000,0,0.853618,0.991776,0.146382,46.826266,0.175420,0.175420,0,0,0.000000,0.500000,0,1,991776.315789,991.776316,0.003746,0.000000,0.173978
5,2,0,0.100000,0,0.882401,0.995888,0.117599,30.255902,0.175298,0.175298,0,0,0.000000,0.200000,0,4,995888.157895,995.888158,0.005794,0.000000,0.174578
5,2,0,0.100000,0,0.882401,0.995888,0.117599,30.255902,0.175298,0.175298,0,0,0.000000,0.200000,0,4,995888.157895,995.888158,0.005794,0.000000,0.174578
7,1,0,0.300000,0,0.891447,0.995066,0.108553,37.946643,0.174719,0.174719,0,0,0.000000,0.300000,0,1,995065.789474,995.065789,0.004604,0.000000,0.173857
7,1,0,0.300000,0,0.891447,0.995066,0.108553,37.946643,0.174719,0.174719,0,0,0.000000,0.300000,0,1,995065.789474,995.065789,0.004604,0.000000,0.173857
10,1,0,0.300000,0,0.852796,0.994243,0.147204,47.353634,0.173960,0.173960,0,0,0.000000,0.300000,0,1,994243.421053,994.243421,0.003674,0.000000,0.172959
10,1,0,0.300000,0,0.852796,0.994243,0.147204,47.353634,0.173960,0.173960,0,0,0.000000,0.300000,0,1,994243.421053,994.243421,0.003674,0.000000,0.172959
7,1,0,0.100000,0,0.884868,0.995888,0.115132,38.142364,0.173637,0.173637,0,0,0.000000,0.100000,0,1,995888.157895,995.888158,0.004552,0.000000,0.172923
7,1,0,0.100000,0,0.884868,0.995888,0.115132,38.142364,0.173637,0.173637,0,0,0.000000,0.100000,0,1,995888.157895,995.888158,0.004552,0.000000,0.172923
10,1,0,0.300000,0,0.870888,0.992599,0.129112,47.356751,0.170935,0.170935,0,0,0.000000,0.300000,0,1,992598.684211,992.598684,0.003610,0.000000,0.169670
10,1,0,0.300000,0,0.870888,0.992599,0.129112,47.356751,0.170935,0.170935,0,0,0.000000,0.300000,0,1,992598.684211,992.598684,0.003610,0.000000,0.169670
5,1,0,0.100000,0,0.883224,0.996711,0.116776,30.415555,0.166102,0.166102,0,0,0.000000,0.100000,0,1,996710.526316,996.710526,0.005461,0.000000,0.165556
5,1,0,0.100000,0,0.883224,0.996711,0.116776,30.415555,0.166102,0.166102,0,0,0.000000,0.100000,0,1,996710.526316,996.710526,0.005461,0.000000,0.165556
5,3,0,0.300000,0,0.893092,0.996711,0.106908,30.528037,0.165858,0.165858,0,0,0.000000,0.900000,0,9,996710.526316,996.710526,0.005433,0.000000,0.165313
5,3,0,0.300000,0,0.893092,0.996711,0.106908,30.528037,0.165858,0.165858,0,0,0.000000,0.900000,0,9,996710.526316,996.710526,0.005433,0.000000,0.165313
10,1,0,0.500000,0,0.867599,0.992599,0.132401,47.192353,0.164594,0.164594,0,0,0.000000,0.500000,0,1,992598.684211,992.598684,0.003488,0.000000,0.163376
10,1,0,0.500000,0,0.867599,0.992599,0.132401,47.192353,0.164594,0.164594,0,0,0.000000,0.500000,0,1,992598.684211,992.598684,0.003488,0.000000,0.163376
7,2,0,0.500000,0,0.882401,0.995888,0.117599,38.139611,0.164439,0.164439,0,0,0.000000,1.000000,0,4,995888.157895,995.888158,0.004311,0.000000,0.163763
7,2,0,0.500000,0,0.882401,0.995888,0.117599,38.139611,0.164439,0.164439,0,0,0.000000,1.000000,0,4,995888.157895,995.888158,0.004311,0.000000,0.163763
5,3,0,0.500000,0,0.893914,0.996711,0.106086,30.832590,0.163640,0.163640,0,0,0.000000,1.500000,0,9,996710.526316,996.710526,0.005307,0.000000,0.163102
5,3,0,0.500000,0,0.893914,0.996711,0.106086,30.832590,0.163640,0.163640,0,0,0.000000,1.500000,0,9,996710.526316,996.710526,0.005307,0.000000,0.163102
7,1,0,0.500000,0,0.880757,0.996711,0.119243,38.363012,0.157660,0.157660,0,0,0.000000,0.500000,0,1,996710.526316,996.710526,0.004110,0.000000,0.157141
7,1,0,0.500000,0,0.880757,0.996711,0.119243,38.363012,0.157660,0.157660,0,0,0.000000,0.500000,0,1,996710.526316,996.710526,0.004110,0.000000,0.157141
10,3,0,0.100000,0,0.867599,0.993421,0.132401,47.027575,0.154362,0.154362,0,0,0.000000,0.300000,0,9,993421.052632,993.421053,0.003282,0.000000,0.153347
10,3,0,0.100000,0,0.867599,0.993421,0.132401,47.027575,0.154362,0.154362,0,0,0.000000,0.300000,0,9,993421.052632,993.421053,0.003282,0.000000,0.153347
5,3,0,0.100000,0,0.906250,0.997533,0.093750,31.115222,0.154324,0.154324,0,0,0.000000,0.300000,0,9,997532.894737,997.532895,0.004960,0.000000,0.153943
5,3,0,0.100000,0,0.906250,0.997533,0.093750,31.115222,0.154324,0.154324,0,0,0.000000,0.300000,0,9,997532.894737,997.532895,0.004960,0.000000,0.153943
5,1,0,0.100000,0,0.891447,0.995888,0.108553,30.385372,0.154007,0.154007,0,0,0.000000,0.100000,0,1,995888.157895,995.888158,0.005068,0.000000,0.153374
5,1,0,0.100000,0,0.891447,0.995888,0.108553,30.385372,0.154007,0.154007,0,0,0.000000,0.100000,0,1,995888.157895,995.888158,0.005068,0.000000,0.153374
10,3,0,0.500000,0,0.856908,0.994243,0.143092,47.184043,0.153222,0.153222,0,0,0.000000,1.500000,0,9,994243.421053,994.243421,0.003247,0.000000,0.152340
10,3,0,0.500000,0,0.856908,0.994243,0.143092,47.184043,0.153222,0.153222,0,0,0.000000,1.500000,0,9,994243.421053,994.243421,0.003247,0.000000,0.152340
10,1,0,0.500000,0,0.856086,0.994243,0.143914,47.220258,0.152906,0.152906,0,0,0.000000,0.500000,0,1,994243.421053,994.243421,0.003238,0.000000,0.152026
10,1,0,0.500000,0,0.856086,0.994243,0.143914,47.220258,0.152906,0.152906,0,0,0.000000,0.500000,0,1,994243.421053,994.243421,0.003238,0.000000,0.152026
7,1,0,0.500000,0,0.879934,0.995888,0.120066,38.028049,0.152221,0.152221,0,0,0.000000,0.500000,0,1,995888.157895,995.888158,0.004003,0.000000,0.151596
7,1,0,0.500000,0,0.879934,0.995888,0.120066,38.028049,0.152221,0.152221,0,0,0.000000,0.500000,0,1,995888.157895,995.888158,0.004003,0.000000,0.151596
7,4,0,0.100000,0,0.864309,0.995066,0.135691,37.477217,0.147700,0.147700,0,0,0.000000,0.400000,0,16,995065.789474,995.065789,0.003941,0.000000,0.146971
7,4,0,0.100000,0,0.864309,0.995066,0.135691,37.477217,0.147700,0.147700,0,0,0.000000,0.400000,0,16,995065.789474,995.065789,0.003941,0.000000,0.146971
10,2,0,0.500000,0,0.856908,0.993421,0.143092,46.818401,0.146148,0.146148,0,0,0.000000,1.000000,0,4,993421.052632,993.421053,0.003122,0.000000,0.145186
10,2,0,0.500000,0,0.856908,0.993421,0.143092,46.818401,0.146148,0.146148,0,0,0.000000,1.000000,0,4,993421.052632,993.421053,0.003122,0.000000,0.145186
5,1,0,0.300000,0,0.887336,0.997533,0.112664,31.069948,0.146062,0.146062,0,0,0.000000,0.300000,0,1,997532.894737,997.532895,0.004701,0.000000,0.145702
5,1,0,0.300000,0,0.887336,0.997533,0.112664,31.069948,0.146062,0.146062,0,0,0.000000,0.300000,0,1,997532.894737,997.532895,0.004701,0.000000,0.145702
10,1,0,0.300000,0,0.856908,0.992599,0.143092,46.777269,0.145092,0.145092,0,0,0.000000,0.300000,0,1,992598.684211,992.598684,0.003102,0.000000,0.144018
10,1,0,0.300000,0,0.856908,0.992599,0.143092,46.777269,0.145092,0.145092,0,0,0.000000,0.300000,0,1,992598.684211,992.598684,0.003102,0.000000,0.144018
10,3,0,0.500000,0,0.820724,0.990954,0.179276,46.141326,0.143902,0.143902,0,0,0.000000,1.500000,0,9,990953.947368,990.953947,0.003119,0.000000,0.142600
10,3,0,0.500000,0,0.820724,0.990954,0.179276,46.141326,0.143902,0.143902,0,0,0.000000,1.500000,0,9,990953.947368,990.953947,0.003119,0.000000,0.142600
10,1,0,0.500000,0,0.848684,0.992599,0.151316,47.242483,0.142919,0.142919,0,0,0.000000,0.500000,0,1,992598.684211,992.598684,0.003025,0.000000,0.141862
10,1,0,0.500000,0,0.848684,0.992599,0.151316,47.242483,0.142919,0.142919,0,0,0.000000,0.500000,0,1,992598.684211,992.598684,0.003025,0.000000,0.141862
7,2,0,0.300000,0,0.870888,0.996711,0.129112,37.324072,0.136149,0.136149,0,0,0.000000,0.600000,0,4,996710.526316,996.710526,0.003648,0.000000,0.135701
7,2,0,0.300000,0,0.870888,0.996711,0.129112,37.324072,0.136149,0.136149,0,0,0.000000,0.600000,0,4,996710.526316,996.710526,0.003648,0.000000,0.135701
5,4,0,0.100000,0,0.915296,0.998355,0.084704,31.154955,0.135865,0.135865,0,0,0.000000,0.400000,0,16,998355.263158,998.355263,0.004361,0.000000,0.135642
5,4,0,0.100000,0,0.915296,0.998355,0.084704,31.154955,0.135865,0.135865,0,0,0.000000,0.400000,0,16,998355.263158,998.355263,0.004361,0.000000,0.135642
5,1,0,0.300000,0,0.893092,0.998355,0.106908,30.726360,0.128379,0.128379,0,0,0.000000,0.300000,0,1,998355.263158,998.355263,0.004178,0.000000,0.128168
5,1,0,0.300000,0,0.893092,0.998355,0.106908,30.726360,0.128379,0.128379,0,0,0.000000,0.300000,0,1,998355.263158,998.355263,0.004178,0.000000,0.128168
10,1,0,0.500000,0,0.842928,0.993421,0.157072,46.981275,0.127996,0.127996,0,0,0.000000,0.500000,0,1,993421.052632,993.421053,0.002724,0.000000,0.127154
10,1,0,0.500000,0,0.842928,0.993421,0.157072,46.981275,0.127996,0.127996,0,0,0.000000,0.500000,0,1,993421.052632,993.421053,0.002724,0.000000,0.127154
7,1,0,0.100000,0,0.889803,0.996711,0.110197,38.027540,0.127989,0.127989,0,0,0.000000,0.100000,0,1,996710.526316,996.710526,0.003366,0.000000,0.127568
7,1,0,0.100000,0,0.889803,0.996711,0.110197,38.027540,0.127989,0.127989,0,0,0.000000,0.100000,0,1,996710.526316,996.710526,0.003366,0.000000,0.127568
5,1,0,0.500000,0,0.903783,0.998355,0.096217,30.719341,0.127706,0.127706,0,0,0.000000,0.500000,0,1,998355.263158,998.355263,0.004157,0.000000,0.127496
5,1,0,0.500000,0,0.903783,0.998355,0.096217,30.719341,0.127706,0.127706,0,0,0.000000,0.500000,0,1,998355.263158,998.355263,0.004157,0.000000,0.127496
7,4,0,0.100000,0,0.879112,0.996711,0.120888,37.974160,0.126330,0.126330,0,0,0.000000,0.400000,0,16,996710.526316,996.710526,0.003327,0.000000,0.125915
7,4,0,0.100000,0,0.879112,0.996711,0.120888,37.974160,0.126330,0.126330,0,0,0.000000,0.400000,0,16,996710.526316,996.710526,0.003327,0.000000,0.125915
10,3,0,0.500000,0,0.855263,0.993421,0.144737,47.393322,0.123191,0.123191,0,0,0.000000,1.500000,0,9,993421.052632,993.421053,0.002599,0.000000,0.122380
10,3,0,0.500000,0,0.855263,0.993421,0.144737,47.393322,0.123191,0.123191,0,0,0.000000,1.500000,0,9,993421.052632,993.421053,0.002599,0.000000,0.122380
10,4,0,0.100000,0,0.855263,0.995066,0.144737,46.941624,0.121744,0.121744,0,0,0.000000,0.400000,0,16,995065.789474,995.065789,0.002594,0.000000,0.121144
10,4,0,0.100000,0,0.855263,0.995066,0.144737,46.941624,0.121744,0.121744,0,0,0.000000,0.400000,0,16,995065.789474,995.065789,0.002594,0.000000,0.121144
10,3,0,0.100000,0,0.853618,0.993421,0.146382,47.163852,0.118585,0.118585,0,0,0.000000,0.300000,0,9,993421.052632,993.421053,0.002514,0.000000,0.117805
10,3,0,0.100000,0,0.853618,0.993421,0.146382,47.163852,0.118585,0.118585,0,0,0.000000,0.300000,0,9,993421.052632,993.421053,0.002514,0.000000,0.117805
10,1,0,0.100000,0,0.851974,0.995066,0.148026,47.185093,0.117010,0.117010,0,0,0.000000,0.100000,0,1,995065.789474,995.065789,0.002480,0.000000,0.116433
10,1,0,0.100000,0,0.851974,0.995066,0.148026,47.185093,0.117010,0.117010,0,0,0.000000,0.100000,0,1,995065.789474,995.065789,0.002480,0.000000,0.116433
10,1,0,0.500000,0,0.852796,0.995066,0.147204,47.208061,0.116051,0.116051,0,0,0.000000,0.500000,0,1,995065.789474,995.065789,0.002458,0.000000,0.115478
10,1,0,0.500000,0,0.852796,0.995066,0.147204,47.208061,0.116051,0.116051,0,0,0.000000,0.500000,0,1,995065.789474,995.065789,0.002458,0.000000,0.115478
7,1,0,0.300000,0,0.882401,0.997533,0.117599,38.349732,0.112692,0.112692,0,0,0.000000,0.300000,0,1,997532.894737,997.532895,0.002939,0.000000,0.112414
7,1,0,0.300000,0,0.882401,0.997533,0.117599,38.349732,0.112692,0.112692,0,0,0.000000,0.300000,0,1,997532.894737,997.532895,0.002939,0.000000,0.112414
7,3,0,0.100000,0,0.879934,0.997533,0.120066,37.904885,0.112365,0.112365,0,0,0.000000,0.300000,0,9,997532.894737,997.532895,0.002964,0.000000,0.112088
7,3,0,0.100000,0,0.879934,0.997533,0.120066,37.904885,0.112365,0.112365,0,0,0.000000,0.300000,0,9,997532.894737,997.532895,0.002964,0.000000,0.112088
7,1,0,0.500000,0,0.881579,0.997533,0.118421,38.161716,0.105139,0.105139,0,0,0.000000,0.500000,0,1,997532.894737,997.532895,0.002755,0.000000,0.104879
7,1,0,0.500000,0,0.881579,0.997533,0.118421,38.161716,0.105139,0.105139,0,0,0.000000,0.500000,0,1,997532.894737,997.532895,0.002755,0.000000,0.104879
7,1,0,0.500000,0,0.889803,0.996711,0.110197,38.371842,0.101327,0.101327,0,0,0.000000,0.500000,0,1,996710.526316,996.710526,0.002641,0.000000,0.100994
7,1,0,0.500000,0,0.889803,0.996711,0.110197,38.371842,0.101327,0.101327,0,0,0.000000,0.500000,0,1,996710.526316,996.710526,0.002641,0.000000,0.100994
5,1,0,0.500000,0,0.886513,0.998355,0.113487,30.971589,0.082698,0.082698,0,0,0.000000,0.500000,0,1,998355.263158,998.355263,0.002670,0.000000,0.082562
5,1,0,0.500000,0,0.886513,0.998355,0.113487,30.971589,0.082698,0.082698,0,0,0.000000,0.500000,0,1,998355.263158,998.355263,0.002670,0.000000,0.082562
7,2,0,0.100000,0,0.888980,0.999178,0.111020,38.095847,0.048667,0.048667,0,0,0.000000,0.200000,0,4,999177.631579,999.177632,0.001278,0.000000,0.048627
7,2,0,0.100000,0,0.888980,0.999178,0.111020,38.095847,0.048667,0.048667,0,0,0.000000,0.200000,0,4,999177.631579,999.177632,0.001278,0.000000,0.048627
